,Artist,Name,ID,Playlist,Energy,Liveness,Tempo,Speechiness,Acousticness,Instrumentalness,Danceability,Key,Duration,Loudness,Valence,Mode
1517,Migos,Fight Night,2n5gVJ9fzeX2SSWlLQuyS9,litt,0.706,0.334,89.968,0.207,0.182,0.0,0.874,1,216248,-5.132,0.895,1
1518,Migos,MotorSport,4wFjTWCunQFKtukqrNijEt,litt,0.518,0.325,137.996,0.183,0.0305,0.0,0.904,2,303077,-5.32,0.188,1
1519,Oliver Francis,Chernobyl,7KmaqxaakNs8frMSc4a0Bc,litt,0.661,0.14,118.972,0.268,0.0427,9.04e-06,0.746,10,149244,-7.658,0.181,0
1520,Kanye West,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,litt,0.573,0.538,113.088,0.0549,0.118,0.0,0.724,7,135920,-4.113,0.438,1
1521,A$AP Ferg,Back Hurt (feat. Migos),4BWuRZe5uDrhcO3QDhNaxQ,litt,0.684,0.0888,141.997,0.183,0.0233,0.0,0.845,1,216200,-6.543,0.29,1
1522,A$AP Mob,Crazy Brazy,59e7E2LMPZ2bhW5G6aCwX8,litt,0.629,0.126,143.083,0.312,0.32,0.0,0.755,0,188853,-8.284,0.591,1
1523,A$AP Mob,Young N***a Living,3u9HxfcMCFYwJ2R0nkpDWV,litt,0.696,0.559,114.957,0.241,0.114,0.0,0.761,11,258880,-5.811,0.272,0
1524,2 Chainz,No Lie,4Ox97hNeJSWFCZ8vp76vog,litt,0.665,0.365,131.108,0.176,0.0172,0.0,0.634,6,237827,-5.984,0.611,0
1525,A$AP Mob,Hella Hoes,7MDKvOzNgAJ3KMCtaP2UOa,litt,0.853,0.152,130.018,0.389,0.302,0.0,0.633,8,211965,-6.491,0.544,1
1526,Travis Scott,Upper Echelon (feat. T.I. & 2 Chainz),1x6Zk7hoTIlSOFNZnyxjZD,litt,0.617,0.088,122.065,0.0651,0.0448,0.0,0.788,2,243800,-4.516,0.128,1
1527,Kanye West,Facts (Charlie Heat Version),3MnbXlC1N7GdS9M8HzA6no,litt,0.662,0.168,142.059,0.143,0.0518,0.0,0.777,1,200733,-3.761,0.4,0
1528,Charli XCX,5 in the Morning,62VpKdGyA7OIyUCj3a3LPU,litt,0.743,0.115,108.077,0.0464,0.038,0.0,0.632,1,169597,-6.761,0.357,1
1529,Zaytoven,Go Get The Money,5ADrk0HbbM0dRhXBnHjbzU,litt,0.704,0.116,139.981,0.128,0.0206,0.0,0.804,1,239860,-5.162,0.417,1
1530,Childish Gambino,3005,3Z2sglqDj1rDRMF5x0Sz2R,litt,0.461,0.0973,165.985,0.333,0.149,0.0,0.473,6,234213,-6.474,0.615,0
1531,Childish Gambino,IV. Sweatpants,2rmq49FcJ4U3wh1Z7C9UxE,litt,0.479,0.639,79.929,0.177,0.169,0.0,0.644,4,180680,-8.352,0.612,1
1532,Kodak Black,ZEZE,0FZ4Dmg8jJJAPJnvBIzD9z,litt,0.603,0.0924,98.043,0.176,0.0521,0.0,0.861,8,228760,-5.788,0.504,0
1533,6ix9ine,STOOPID,6k2iq1yULhXILe0i8xQqPF,litt,0.63,0.162,149.989,0.395,0.13,0.0,0.733,11,152000,-4.296,0.832,1
1534,6ix9ine,FEFE,4QIyEq7TcTdAcxjI2AFlAK,litt,0.387,0.136,125.978,0.412,0.088,0.0,0.931,1,179405,-9.127,0.376,1
1535,6ix9ine,KIKA,6Gy7rXB6Ku5vIWC7WGWsl3,litt,0.715,0.182,94.513,0.245,0.128,0.0,0.745,1,136032,-3.368,0.342,0
1536,6ix9ine,WONDO,3jHsYztlhj1GunIF6yIePH,litt,0.853,0.147,92.938,0.298,0.0785,0.0,0.775,7,121129,-5.867,0.537,1
1538,Lil Baby,All Of A Sudden,0XOMoQbYxYPVLxwK4VDmNA,litt,0.727,0.0588,139.995,0.111,0.000151,0.0015,0.759,1,169187,-5.617,0.376,1
1539,Lil Baby,Sum More,4novMmedjP9sZpTKO2SCr8,litt,0.377,0.0832,147.036,0.329,0.0256,0.0,0.79,10,191160,-9.513,0.228,1
1540,A Boogie Wit da Hoodie,Startender (feat. Offset and Tyga),0jAfdqv18goRTUxm3ilRjb,litt,0.622,0.151,191.971,0.133,0.0235,0.0,0.736,6,192779,-4.653,0.506,0
1541,21 Savage,a lot,2t8yVaLvJ0RenpXUIAC52d,litt,0.636,0.342,145.972,0.086,0.0395,0.00125,0.837,1,288624,-7.643,0.274,1
1542,21 Savage,1.5,2wOXxtHZgRkkrkEbKLzzqs,litt,0.52,0.454,84.022,0.359,0.000244,1.16e-06,0.885,1,148656,-8.353,0.306,1
1543,21 Savage,asmr,2QgfDF0fQ4sskDthP8MG5w,litt,0.543,0.117,170.067,0.476,0.0399,0.0,0.84,1,171714,-7.738,0.161,1
1544,21 Savage,monster,2FUNBaa5DwItJtYEBgAblU,litt,0.607,0.118,134.022,0.124,0.158,0.000228,0.89,9,233040,-6.916,0.224,0
1545,A Boogie Wit da Hoodie,My Shit,5uQOauh47VFt3B2kV9kRXw,litt,0.621,0.099,77.998,0.0515,0.244,0.0,0.812,5,128157,-8.3,0.847,1
1546,Quality Control,Hook Up,0gUGjvCXLxvLoBLXJVrUSl,litt,0.427,0.11,124.995,0.107,0.0579,0.0,0.879,4,207390,-8.525,0.498,0
1547,MadeinTYO,Skateboard P (feat. Big Sean),07pJdL0L9XDGW0HBj0rIS2,litt,0.47,0.144,75.474,0.425,0.0371,0.0,0.831,1,242307,-7.48,0.339,0
1548,MadeinTYO,I Want (feat. 2 Chainz),1NMYfyq8eE4qUCj2SXvrJd,litt,0.625,0.3,120.994,0.105,0.179,0.000136,0.86,2,233293,-6.922,0.221,1
1549,2 Chainz,I'm Different,6J5sxraPPZ4b0CVOGAgpXj,litt,0.702,0.0838,97.524,0.0615,0.0473,0.0,0.936,10,207040,-5.305,0.704,1
1550,Lil Wayne,A Milli,4T4MW44Qmowo4qM3KwkVsU,litt,0.69,0.28,151.583,0.29,0.0375,0.00111,0.664,6,221760,-8.65,0.764,0
1551,Lil Wayne,Blunt Blowin,6v2eEC9Nr9POe5xPUm8361,litt,0.738,0.224,135.988,0.0649,0.00222,0.0,0.721,2,312960,-5.682,0.375,1
1552,Lil Wayne,MegaMan,00NUqFMIpCsrYPbM9YpVHQ,litt,0.856,0.256,101.866,0.286,0.0114,0.0,0.504,11,198280,-5.024,0.335,0
1553,Lil Wayne,Curtains,5Gagv8zeTONjNLpLIgnLfA,litt,0.621,0.335,127.925,0.12,0.0456,0.0,0.758,0,271533,-4.562,0.487,1
1554,Lil Wayne,Rich As Fuck,7ty8xCQ2bCocWLGB6IFZ17,litt,0.593,0.484,130.583,0.458,0.0395,0.0,0.612,1,223173,-6.294,0.883,1
1555,Rick Ross,Trap Trap Trap,1KZ0Xo6Mmeprp1Sw5xCHYz,litt,0.838,0.0721,136.869,0.313,0.00612,0.0,0.729,8,275720,-4.476,0.349,0
1556,Keith Ape,Achoo,2huH9q26JmfR0BzV4xKzny,litt,0.839,0.389,119.935,0.162,0.167,0.0,0.659,2,244000,-4.106,0.624,1
1557,Future,Jumpin on a Jet,1I3ZAmPmbFV78oNKnibOiW,litt,0.595,0.0876,140.039,0.091,0.0571,3.7e-06,0.824,11,137134,-6.346,0.157,1
1558,Future,Crushed Up,7wcyO1rrH3Ru4t659IjG41,litt,0.597,0.152,158.043,0.23,0.0415,0.0,0.781,10,149949,-6.794,0.544,0
1559,Boogie,Rainy Days (feat. Eminem),015jLlgBeSkl3CApWJhlv7,litt,0.51,0.107,106.949,0.256,0.0146,0.0,0.866,10,234640,-6.254,0.171,1
1560,Lil Uzi Vert,Do What I Want,4IWGnyOHDrVZEtPWfs4s7q,litt,0.701,0.208,139.952,0.0767,0.106,0.0,0.681,9,175203,-6.336,0.398,1
1561,Lil Baby,This Week,3yIZgYN7AKO3cDueyhpuCS,litt,0.525,0.0887,133.126,0.214,0.00214,0.0,0.891,10,196864,-7.666,0.15,0
1562,Offset,Tats On My Face,4TzXqUIcdpAmre24puQ6Uu,litt,0.335,0.107,140.061,0.297,0.226,0.0,0.88,1,182023,-8.742,0.213,1
1563,Offset,Wild Wild West (feat. Gunna),0SQ8yalm13UIJuebuZkQlH,litt,0.621,0.138,114.007,0.199,0.0841,0.0,0.902,9,236300,-5.315,0.497,1
1564,Offset,Quarter Milli (feat. Gucci Mane),36YZKsGtyzblj9fGYKtR7H,litt,0.55,0.11,130.036,0.0728,0.0688,8.97e-05,0.909,9,194875,-7.795,0.189,1
1565,Rae Sremmurd,Swang,4VSVT9njJD3BsXIdCNHOVQ,litt,0.326,0.101,140.008,0.0634,0.225,2.87e-05,0.672,8,208120,-9.36,0.154,1
1566,Zaytoven,Alot,7FDSB6DSC1DvEBk8ivPlKd,litt,0.417,0.222,142.038,0.319,0.0171,0.0,0.789,9,178995,-10.105,0.518,1
1567,Rae Sremmurd,Look Alive,2IGr3q6ljcpLvHDFLtI0yW,litt,0.583,0.326,120.024,0.0393,0.0552,1.84e-06,0.786,0,228000,-7.415,0.229,1
1568,Juice WRLD,Big,4rWC4tiO4NCwRHdh6vyu6b,litt,0.641,0.0912,144.963,0.114,0.0628,0.0,0.768,11,224063,-6.197,0.231,0
1569,ScHoolboy Q,Numb Numb Juice,4dTiQezDWmEOWcdCbWVWMp,litt,0.47,0.121,156.997,0.458,0.00122,3.36e-05,0.886,6,114973,-7.756,0.184,0
1570,ScHoolboy Q,Hands On The Wheel,2kfpH2OAAdpk5J3JaraAIh,litt,0.859,0.0986,127.828,0.0957,0.021,0.0,0.65,1,197800,-4.54,0.169,0
1571,ScHoolboy Q,What They Want,3p2x3UD9wz9yt3gtftKwT0,litt,0.743,0.116,114.994,0.313,0.519,0.0,0.82,8,267200,-6.776,0.812,1
1572,Yelawolf,Honey Brown,6A4OZa2wE180mL4zVGpoLQ,litt,0.661,0.0846,162.021,0.149,0.0631,0.00217,0.78,9,234680,-8.04,0.245,1
1573,Machine Gun Kelly,Wild Boy,5jcMhhJ0gXhtruaFIBbL3t,litt,0.682,0.226,140.061,0.0498,0.0292,0.0,0.801,10,231373,-4.676,0.484,0
1574,Machine Gun Kelly,Round Here,29vxkoDeEXaW7cFcNn0Ikh,litt,0.521,0.333,114.2,0.0688,0.00396,2.64e-05,0.815,8,260467,-8.737,0.0401,1
1575,Famous Dex,PICK IT UP (feat. A$AP Rocky),0dSIrRkA4PadGll16TgbnV,litt,0.467,0.334,135.995,0.119,0.0149,0.000238,0.921,1,191252,-8.443,0.287,1
1576,YoungBoy Never Broke Again,"Left Hand, Right Hand",7e0o82uBiJZDdh0J6U3121,litt,0.553,0.0631,135.969,0.221,0.016,0.0,0.786,1,162353,-7.696,0.424,1
1577,Yelawolf,Catfish Billy 2,5SRMiogXzTURa0MyyroHGY,litt,0.807,0.156,123.12,0.0862,0.0877,3.48e-06,0.847,2,198413,-4.237,0.13,1
1578,Derek King,Tetris,566MMmfMJwlR7oQgRyW2w8,litt,0.581,0.141,99.034,0.079,0.00792,0.0,0.791,1,232727,-7.75,0.13,0
1579,Yelawolf,No Such Thing As Free,2DSou85ibbQNPuTRNhIP0w,litt,0.761,0.197,139.951,0.0514,0.0408,9.64e-05,0.788,1,248667,-4.946,0.0987,1
1580,Yelawolf,Rowdy,0PzwV0RvNVjDWkudEzOzdE,litt,0.824,0.123,150.07,0.0377,0.000325,0.000672,0.692,1,268907,-6.205,0.0862,1
1581,50 Cent,In Da Club,4RY96Asd9IefaL3X4LOLZ8,litt,0.72,0.0749,90.059,0.347,0.26,0.0,0.902,6,193467,-2.776,0.805,0
1582,50 Cent,Candy Shop,5D2mYZuzcgjpchVY1pmTPh,litt,0.574,0.38,125.173,0.466,0.0253,3.2e-05,0.614,11,209107,-7.961,0.755,1
1583,50 Cent,Just A Lil Bit,4nva9EpKntUTs6CRSGBCn9,litt,0.692,0.315,96.946,0.41,0.0322,0.00608,0.489,1,237707,-6.672,0.527,1
1584,2Pac,California Love - Original Version,3ia3dJETSOllPsv3LJkE35,litt,0.85,0.371,91.519,0.0417,0.0304,1.21e-06,0.763,7,284907,-3.052,0.761,1
1585,G-Unit,G'D Up,7yBHF3ehNxm6E3MVY3SWCR,litt,0.648,0.199,83.984,0.188,0.0372,0.0,0.681,11,287027,-3.655,0.415,0
1586,50 Cent,Back Down,4lh3Cv1TQLr8SXcXhBk4o7,litt,0.633,0.0743,89.017,0.17,0.262,5.82e-06,0.784,2,243013,-2.388,0.227,1
1587,Ronny J,WOTR,5r6rxurZOPa95uGigxp4d5,litt,0.532,0.115,143.017,0.177,0.000138,0.00577,0.874,10,121410,-6.97,0.139,1
1588,Famous Dex,In The Bank (feat. YoungBoy Never Broke Again),0sEfomtr8d86aJgZxlfh3k,litt,0.579,0.134,166.002,0.167,0.018,0.0,0.72,1,185344,-7.299,0.199,1
1589,50 Cent,No Romeo No Juliet,5CE1jL4dkfZlX5CiHZh5ap,litt,0.609,0.0578,120.073,0.219,0.341,0.0,0.838,3,268487,-5.643,0.394,0
1590,Machine Gun Kelly,Young Man,3kWEw6EPn0YB1yJl6UsBiW,litt,0.344,0.0845,109.988,0.0818,0.0573,0.313,0.84,5,219182,-8.75,0.0393,1
1591,Eminem,Encore/Curtains Down,2cm5JHPVzXyrWPtIZZi1Gh,litt,0.747,0.462,173.951,0.397,0.0838,0.0,0.605,5,348400,-5.574,0.565,0
1592,Kanye West,Clique,7eW9cHOAHmYqphs5tWXETw,litt,0.539,0.222,109.318,0.324,0.0534,0.0,0.66,9,293613,-5.947,0.307,0
1593,Kanye West,Cold.1,1XY7vGqVQZw0MVvjuvahhK,litt,0.885,0.21,106.706,0.132,0.00728,0.0,0.435,4,216253,-4.143,0.536,0
1594,Eminem,You Don't Know,4UhUXGXEeq3mPJyzZkx9fY,litt,0.864,0.0957,85.475,0.133,0.0116,0.0,0.767,10,257907,-1.847,0.747,0
1595,Stat Quo,Get Low,0Sl4PiaVloXdqSL3DUsSXf,litt,0.683,0.338,178.425,0.381,0.00352,0.0,0.443,10,199800,-5.973,0.379,0
1596,Pusha T,Trouble On My Mind,2ztyTz3H928W2bVb9qXBlB,litt,0.785,0.38,172.174,0.365,0.0705,0.000111,0.645,6,212507,-6.016,0.673,0
1598,Pusha T,Millions,7clUOYJb0WsAgFQEgDxSIT,litt,0.747,0.108,136.931,0.277,0.0484,0.0,0.667,4,309947,-4.918,0.281,0
1599,Pusha T,Sweet Serenade,07m2dSALVCvqaKJ6iqO1Tt,litt,0.702,0.384,150.056,0.347,0.0127,0.0051,0.722,7,219293,-6.688,0.424,1
1600,KIDS SEE GHOSTS,Feel The Love,3aUFrxO1B8EW63QchEl3wX,litt,0.469,0.099,110.573,0.104,0.126,7.32e-05,0.58,0,165053,-5.946,0.369,0
1601,ScHoolboy Q,By Any Means,1iY2DB9Bpn1r8mBgoFLBOG,litt,0.338,0.132,129.967,0.16,0.0204,0.0,0.799,10,214333,-8.249,0.0982,1
1602,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,litt,0.693,0.11,95.967,0.274,0.024,0.0,0.852,1,233787,-6.87,0.66,1
1603,A$AP Rocky,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2rzBvHM9h36Tpdj7Jdajka,litt,0.849,0.121,140.001,0.335,0.0483,0.0,0.759,2,212640,-4.234,0.681,1
1604,Chief Keef,Hate Bein' Sober,3SuzCeGoNOWmbWOoDMou0B,litt,0.47,0.141,132.003,0.0458,0.00435,0.0,0.82,8,280173,-7.181,0.313,1
1605,Chief Keef,Love Sosa,4IowQDUOzUvNtp72HMDcKO,litt,0.413,0.111,131.965,0.089,0.0361,0.0,0.772,0,246213,-8.193,0.211,0
1606,Denzel Curry,SUMO | ZUMO,7EHAXZenBzmGCpccWCyg8z,litt,0.861,0.164,123.964,0.0832,0.25,7e-05,0.822,11,227373,-8.846,0.548,1
1607,Denzel Curry,SWITCH IT UP | ZWITCH 1T UP,7oopoWQa0jicMSf9SFtxMK,litt,0.723,0.264,128.463,0.29,0.0121,0.0,0.567,9,175907,-5.33,0.272,0
1608,Big Sean,Moves,0Fv5N0cHBsl4bzCbollCAS,litt,0.522,0.154,75.524,0.257,0.0433,0.0,0.812,2,142907,-5.287,0.38,1
1609,Big Sean,Guap,7G0PgkkbavF7Rh4zNrUxH0,litt,0.723,0.412,146.076,0.172,0.311,0.0,0.65,1,271653,-5.807,0.556,1
1610,Tyga,Molly,3fT9dyFnGSiXYfNOLZi3Ew,litt,0.783,0.35,140.046,0.0527,0.079,1.27e-06,0.831,5,218440,-6.719,0.771,1
1611,French Montana,2 Times,1mZHPrj787zixgIqtCbxbU,litt,0.766,0.256,173.939,0.0537,0.00185,0.0,0.474,5,222413,-5.142,0.0885,1
1612,French Montana,Bad B*tch,0GRSF02AmBaMoD7wBiN8Pe,litt,0.621,0.684,99.961,0.134,0.183,0.0,0.706,4,244387,-7.793,0.524,0
1613,Denzel Curry,SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,3HXSQWIyz7CUEI96kUurwn,litt,0.715,0.119,142.035,0.0428,0.0543,9.07e-06,0.76,1,132813,-7.128,0.0479,1
1615,Denzel Curry,PERCS | PERCZ,2NjeQLvFsfeKdZoA7dbfL1,litt,0.617,0.345,160.003,0.21,0.0222,0.0,0.707,6,186627,-8.446,0.534,0
1617,Denzel Curry,Ultimate,6R0GRYk2vs2XuBVemYK5YZ,litt,0.826,0.252,112.865,0.311,0.095,3.42e-06,0.493,9,189974,-3.106,0.75,1
1618,Young Thug,Relationship (feat. Future),25oOaleife6E2MIKmFkPvg,litt,0.597,0.124,145.992,0.0627,0.00252,0.0,0.842,2,215307,-6.336,0.298,1
1619,Playboi Carti,New Choppa,30sc425JEvj3tgmGAKORea,litt,0.605,0.329,128.162,0.0579,0.174,0.0,0.772,0,126043,-4.223,0.425,0
1620,Famous Dex,HEMI,6F1G5qBrNT3qh1yY9ABi49,litt,0.631,0.0906,139.992,0.212,0.488,0.0,0.79,7,110143,-9.48,0.501,0
1621,Derek King,Nemo,33TCVwuCco40Px7JfTezUZ,litt,0.601,0.0938,100.047,0.0435,0.141,2.95e-06,0.783,8,159373,-8.752,0.343,1
1622,ScHoolboy Q,Gang Gang,6kqPWdv1pNXp6A2CowGSFA,litt,0.491,0.651,129.979,0.109,0.0157,1.34e-05,0.832,8,135493,-5.721,0.0561,1
1623,ScHoolboy Q,Die Wit Em,4HWQFfYzolhGISAqveJYo9,litt,0.55,0.118,132.019,0.149,0.00564,0.000644,0.913,11,189120,-7.013,0.156,1
1624,ScHoolboy Q,Water (feat. Lil Baby),0wE6AaKnovGUAnwmSxHFrr,litt,0.498,0.111,130.995,0.427,0.0431,0.0,0.89,10,162093,-7.4,0.244,0
1625,ScHoolboy Q,Floating (feat. 21 Savage),4NN6N5TxBO5k9uqu0W4gfQ,litt,0.545,0.091,139.932,0.344,0.181,0.0,0.906,11,186827,-4.977,0.543,0
1626,Young Thug,Special (feat. Offset and Solo Lucci),1DAl49mec3YC7a3Yc86Gz2,litt,0.499,0.0988,140.012,0.157,0.0813,0.0,0.91,8,263592,-5.985,0.316,1
1627,Zaytoven,What You Think,3eEC2uuxmd2Dunlog2gkKQ,litt,0.532,0.352,140.067,0.0373,0.0367,3.9e-05,0.805,0,223232,-2.893,0.256,1
1628,Travis Scott,way back,2Zy7XVdxyZQB8xp5xbpJdl,litt,0.554,0.612,117.384,0.0488,0.222,0.0,0.396,0,272501,-5.048,0.17,1
1629,Travis Scott,Antidote,1wHZx0LgzFHyeIZkUydNXq,litt,0.526,0.124,131.05,0.032,0.00767,0.000148,0.713,1,262693,-5.046,0.131,1
1630,PnB Rock,Fuck Up the City,5VuonO7FqjYT1VxSLjljwP,litt,0.763,0.101,131.06,0.0684,0.0816,0.0,0.829,10,216057,-3.738,0.374,0
1631,PnB Rock,Go to Mars,59c0QaXXrzFK01jwdvYQms,litt,0.802,0.188,82.524,0.241,0.0604,0.0,0.78,6,151949,-3.45,0.519,1
1632,Denzel Curry,RICKY,7K0iidDYDudSm9BoSt901M,litt,0.562,0.138,169.03,0.363,0.0399,0.0,0.776,9,147867,-6.901,0.521,1
1633,Gucci Mane,Wake Up in the Sky,2G1tXoGBaEMJ7FKGnkf6ud,litt,0.578,0.367,143.01,0.0485,0.00381,0.0,0.8,4,203161,-5.144,0.367,0
1634,Gucci Mane,I Get The Bag (feat. Migos),1XRgIKC5TPwo7nWGyKqgG0,litt,0.633,0.0993,139.948,0.168,0.0232,0.000343,0.89,11,233087,-5.475,0.425,1
1635,Gucci Mane,Curve (feat. The Weeknd),2yuyaYAELoMG4ApV5wJsWR,litt,0.476,0.1,147.01,0.241,0.294,0.0,0.76,8,161990,-8.103,0.354,1
1636,Gucci Mane,Met Gala (feat. Offset),2XaInsPPUkZRkY4uFJ3AHK,litt,0.587,0.185,140.062,0.108,0.052,0.00165,0.817,2,209143,-6.502,0.352,1
1637,Gucci Mane,Make Love,2jIT1TfSIjVik7Qu1B6P5h,litt,0.563,0.111,129.984,0.156,0.00528,0.00257,0.972,11,300160,-6.983,0.217,1
1638,Gucci Mane,Cold Shoulder (feat. YoungBoy Never Broke Again),24vhQnVsbHHwlIXH7hD9Eh,litt,0.492,0.23,135.038,0.161,0.00244,0.0,0.826,8,199508,-4.566,0.127,1
1639,Gucci Mane,Helpless,2YCCy7Goytf4anieGkEk8Q,litt,0.562,0.0852,170.082,0.28,0.242,0.00101,0.769,11,194824,-7.237,0.525,1
1640,Future,Lay Up,5VnyRfL844Th0BBBGnhJOL,litt,0.604,0.114,95.307,0.348,0.371,0.0,0.532,7,167160,-7.273,0.538,0
1641,Young Thug,With Them,0tISnxqgVmxqhVghsTi2Rr,litt,0.517,0.091,132.07,0.184,0.00218,0.0,0.926,9,197747,-6.794,0.284,1
1642,Dae Dae,Bulls**t (feat. 21 Savage),0QzAhTbNhMCVMb5U5p4x8e,litt,0.638,0.127,159.977,0.224,0.00265,0.0,0.729,8,148956,-5.265,0.15,1
1643,YoungBoy Never Broke Again,Dropout,65U4ZKquvU2GG8sj95cT4Q,litt,0.815,0.382,167.101,0.311,0.175,0.0,0.735,5,115728,-4.55,0.846,0
1644,YoungBoy Never Broke Again,Trap House,0B3kEodHfDTWBdqdh6L9d8,litt,0.834,0.175,160.044,0.343,0.494,0.0,0.794,4,156000,-4.353,0.663,0
1645,YoungBoy Never Broke Again,Diamond Teeth Samurai,1k7KigfkZh2Xb6khqV1a0K,litt,0.659,0.13,177.957,0.272,0.00451,0.0,0.799,10,162488,-5.593,0.256,0
1646,YoungBoy Never Broke Again,Akbar,357EwLZfD9vuGTZ7dxqumw,litt,0.71,0.131,118.915,0.157,0.522,0.0,0.882,10,142122,-6.688,0.445,0
1649,Kendrick Lamar,DNA.,6HZILIRieu8S0iqY8kIKhj,litt,0.523,0.0842,139.913,0.357,0.00454,0.0,0.638,1,185947,-6.664,0.422,1
1650,Denzel Curry,Envy Me,2EgZ0usmUxyNpCoyiFwEGT,litt,0.679,0.285,116.989,0.0933,0.0889,0.0,0.839,8,270007,-6.737,0.259,1
1651,Lil Skies,Welcome to the Rodeo,5GpAhJpbHvUi6gY6RG15Ze,litt,0.881,0.0927,169.973,0.284,0.128,0.0,0.69,5,169412,-4.297,0.503,0
1652,Denzel Curry,ZUU,5sG65w8uKtjsJw7nc845Nc,litt,0.509,0.489,141.037,0.138,0.15,0.0,0.678,2,126000,-8.494,0.351,0
1653,Denzel Curry,AUTOMATIC,2TqfASuL5JRds7bJX01PdZ,litt,0.648,0.077,140.058,0.0914,0.00488,0.0,0.818,2,182520,-5.899,0.374,1
1654,Denzel Curry,CAROLMART FEAT. ICE BILLION BERG,5OO7ybh0GQlXslHX4U4Vgr,litt,0.671,0.108,155.131,0.0505,0.00535,0.0,0.736,1,164120,-7.764,0.505,1
1655,Ski Mask The Slump God,Save The Day (feat. Coi Leray & LouGotCash),0vkzRCT7wzqWCFJw5TN1MQ,litt,0.751,0.0853,139.984,0.0788,0.00391,0.0,0.871,6,178720,-8.042,0.787,0
1656,YBN Cordae,Kung Fu,3i01Zk9c0FQ5HA1WJjflXI,litt,0.608,0.107,124.983,0.109,0.0227,1.16e-05,0.876,8,199680,-6.019,0.258,1
1657,Future,First Off (feat. Travis Scott),3WRIaWsws011vHMd9uzPjG,litt,0.683,0.28,162.038,0.0776,0.013,0.0,0.734,1,228367,-6.105,0.445,1
1658,Tyga,Young Kobe,6HJdCJHZ1R5sc8dBEVOBjj,litt,0.645,0.0982,126.994,0.389,0.263,0.0,0.929,1,204094,-7.53,0.313,1
1659,Tyga,Shaka Zulu,6uQQryGUd1GjojoC0Tp5bd,litt,0.705,0.14,86.989,0.197,0.331,0.0,0.845,2,253793,-3.239,0.287,1
1660,Tyga,Nann Nigga (feat. Honey Cocaine),51IduNZVHL3T5hbV3dmmtH,litt,0.633,0.0859,171.89,0.294,0.011,0.0,0.768,8,239922,-6.161,0.444,1
1661,Tyga,Too Many,0CR60XwKbzgohE3I6NMjlR,litt,0.661,0.214,99.977,0.263,0.0488,0.0,0.794,2,145293,-4.188,0.359,1
1662,Tyga,Lightskin Lil Wayne,1zZEly0sLmyDm75c1pAqYf,litt,0.518,0.138,99.983,0.475,0.311,0.0,0.916,8,153575,-7.082,0.464,1
1663,Tyga,On Me (feat. Lil Wayne),1msycdMqTjoKvrP3WiHMCQ,litt,0.753,0.628,95.953,0.341,0.29,0.0,0.669,1,162447,-4.054,0.398,1
1664,Tyga,Stash (feat. Blueface),1bFlyIMhjyZavdg5PXrkLs,litt,0.607,0.11,98.969,0.352,0.319,0.0,0.693,4,174536,-4.724,0.607,0
1665,Tyga,Shit I Like,120mPs6R3qBRxIEuIH1MW5,litt,0.867,0.663,96.492,0.277,0.214,0.0,0.85,1,181282,-3.88,0.526,1
1666,Lil Baby,Out The Mud,2wZjsbwmWfNVslgV5afl1L,litt,0.497,0.101,160.051,0.149,0.00944,8.6e-05,0.746,1,157816,-5.785,0.25,1
1667,Lil Uzi Vert,Hi Roller,69M9QCMsCQ5MLsw7BBW0rL,litt,0.562,0.243,132.081,0.0961,0.0307,0.0,0.8,2,276349,-7.366,0.147,1
1668,Ski Mask The Slump God,Foot Fungus,3EikYy40GMSp8l5mDV6IQo,litt,0.623,0.0964,88.953,0.119,0.257,1.5e-06,0.881,1,129547,-9.662,0.745,1
1669,A$AP Ferg,Kristi,1eOcjXKuBtvIi2NrSAFrPu,litt,0.588,0.369,120.705,0.195,0.164,4.25e-06,0.675,1,203034,-7.326,0.333,1
1670,A$AP Ferg,Floor Seats,5eowjdonKBB0sBT3gJpl0t,litt,0.735,0.804,135.996,0.0957,0.069,0.154,0.706,5,157611,-4.942,0.682,1
1671,Future,Trap Niggas,6elNeXUhiuHPD9hH5rocQi,litt,0.583,0.142,81.018,0.174,0.131,3.83e-05,0.813,1,183800,-6.922,0.338,1
1672,POORSTACY,"So Well, Goodbye.",7iscD7Wo5P4OoVSHxUFkg2,litt,0.639,0.13,159.979,0.204,0.0978,0.0,0.588,11,138057,-7.906,0.612,0
1673,Tyga,Penthouse in Miami,60zhY7C4ZU56oPqm59rQcR,litt,0.411,0.0862,101.048,0.376,0.432,0.0,0.815,5,166400,-7.492,0.623,1
1674,SAINt JHN,Anything Can Happen,1S2zNPB4JaGsinUjdlwn1a,litt,0.814,0.401,138.017,0.0692,0.0236,0.0,0.674,2,182995,-5.861,0.183,1
1675,SAINt JHN,5 Thousand Singles,4GErqtrdgp4w2z984cReZl,litt,0.799,0.0858,99.965,0.0468,0.0687,0.0,0.858,1,165998,-3.592,0.29,1
