,Artist,Name,ID,Playlist,Energy,Liveness,Tempo,Speechiness,Acousticness,Instrumentalness,Danceability,Key,Duration,Loudness,Valence,Mode,Clusters
469,XXXTENTACION,HEARTEATER,17UwOJOXHbggzJfAreIgII,vybes,0.518,0.0522,99.984,0.0297,0.0652,0.000656,0.7809999999999999,9,136614,-4.657,0.61,0,0
470,iann dior,Strings,3gzvOfEsblYOVK3xDXodCP,vybes,0.557,0.113,119.94200000000001,0.0426,0.129,0.0,0.795,1,194000,-6.653,0.40299999999999997,1,1
471,Chris Brown,No Guidance (feat. Drake),6XHVuErjQ4XNm6nDPVCxVX,vybes,0.45399999999999996,0.155,92.932,0.151,0.12300000000000001,0.0,0.698,1,260640,-6.756,0.13699999999999998,0,1
472,Iann Door,Lonely Stoner,6gcsGH4inVqtwotrZlK0Rl,vybes,0.42100000000000004,0.10099999999999999,143.935,0.0565,0.212,0.0,0.6609999999999999,4,215522,-11.106,0.0733,0,1
473,Iann Door,Tonight,06nYWptGWIU4sGLOSdmJv9,vybes,0.423,0.0797,127.45299999999999,0.366,0.0226,0.0,0.521,1,188092,-15.479000000000001,0.317,1,1
474,Iann Door,Paranormal,6yXnOuBODSYz2UlwCGJZCI,vybes,0.546,0.0713,141.998,0.0867,0.152,0.0,0.628,0,210039,-9.798,0.332,1,1
475,Iann Door,Millenium,4XHAvqr7ZCGZmpUNmfST8r,vybes,0.578,0.248,168.00799999999998,0.0493,0.292,0.0,0.5710000000000001,7,154678,-9.323,0.5,0,0
476,Iann Door,Karma,5gCwUPSSeSzJIzYVqHd8Zw,vybes,0.665,0.0913,157.967,0.15,0.28800000000000003,0.0,0.745,6,182335,-6.292999999999999,0.23199999999999998,0,1
477,iann dior,Darkside,4STuLPjcWzI9NlNvUFwGAu,vybes,0.8690000000000001,0.34299999999999997,123.991,0.0264,0.71,0.0,0.695,5,154871,-6.914,0.92,1,0
478,iann dior,Problems,2gSG1S47vbdbyZ6aeJB4Dv,vybes,0.607,0.0895,119.956,0.0481,0.121,0.0,0.774,2,144000,-5.0760000000000005,0.732,1,0
479,iann dior,Flowers,14xJYn35NZzLEZ2D1AfGRG,vybes,0.63,0.10300000000000001,169.986,0.0975,0.478,0.0,0.527,8,114360,-7.67,0.426,1,2
480,iann dior,Lately,0DntsVelzYRISWeBf4rmah,vybes,0.617,0.11699999999999999,179.00099999999998,0.0421,0.0651,1.88e-06,0.5329999999999999,4,131397,-6.821000000000001,0.285,0,1
481,iann dior,Urself,0EcKn4nTp9tbdVtDsgMi07,vybes,0.486,0.107,123.042,0.0409,0.452,0.0,0.7390000000000001,3,180301,-7.517,0.74,0,0
482,iann dior,In Too Deep,3p76CbedbZakoOCHV6wPZE,vybes,0.39399999999999996,0.107,115.009,0.0321,0.361,0.0,0.8009999999999999,6,161506,-7.979,0.305,0,2
483,iann dior,Searching,1tV2yuoRQnyaNLw7am5YBI,vybes,0.7040000000000001,0.124,101.984,0.0371,0.24,0.0,0.745,1,138824,-7.167000000000001,0.0873,0,1
484,iann dior,Needed,2uNaIbNYzduLKLYyUBPmU4,vybes,0.52,0.11199999999999999,144.153,0.0325,0.23399999999999999,0.0,0.665,9,121667,-6.8229999999999995,0.456,0,1
485,iann dior,Never Is Enough,3DIRkZsEx7zFl6ow9qsyHz,vybes,0.54,0.0633,96.03,0.0288,0.38,0.0,0.733,5,134000,-4.522,0.642,0,0
486,iann dior,Feel It Coming,2oeNFsos5kQCJ4uaDv9LDW,vybes,0.606,0.0842,188.03,0.0767,0.41600000000000004,0.0,0.537,7,132766,-5.39,0.509,0,2
487,iann dior,Stay For A While,2AbKro51mAUu7KePC6OkEF,vybes,0.528,0.102,134.952,0.0261,0.435,0.0,0.565,2,165257,-4.954,0.396,1,2
488,Tinashe,Touch & Go,0t4knmBuw14LysanDonPrj,vybes,0.541,0.10300000000000001,132.034,0.0486,0.43200000000000005,9.02e-06,0.6579999999999999,8,255658,-9.908,0.19,0,2
489,Icy Narco,Numb & Frozen,19TGBiXdJEtjLesXFjIGwr,vybes,0.637,0.12,79.92699999999999,0.0698,0.0511,0.0,0.631,5,109558,-6.0489999999999995,0.5710000000000001,0,0
490,Frank Ocean,In My Room,4S4Mfvv03M1cHgIOJcbUCL,vybes,0.647,0.114,158.037,0.0675,0.594,0.6609999999999999,0.861,7,133680,-7.425,0.67,1,2
491,Kanye West,Selah,39JRmdKFka1Oe09FoOCPI4,vybes,0.618,0.32,90.07600000000001,0.19699999999999998,0.647,0.000859,0.48200000000000004,9,164620,-5.672999999999999,0.146,0,2
492,Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,vybes,0.9,0.0426,180.291,0.418,0.000248,1.21e-05,0.529,1,104591,-3.503,0.434,1,0
493,Kanye West,Closed On Sunday,3JWiDGQX2eTlFvKj3Yssj3,vybes,0.29100000000000004,0.139,97.984,0.0318,0.873,0.000641,0.799,11,151873,-7.353,0.406,0,2
494,Kanye West,On God,2SasoXZyv82yYgHiVOvxQn,vybes,0.8859999999999999,0.461,72.577,0.155,0.0671,0.0,0.41,9,136351,-4.413,0.39299999999999996,0,1
495,Kanye West,Everything We Need,24bnCCysWnbNRNUT4LpHcP,vybes,0.41600000000000004,0.146,116.96,0.0538,0.312,0.0,0.894,9,116560,-6.8229999999999995,0.46299999999999997,0,0
496,Kanye West,God Is,6xRWoYwfwIKnT8bQGzKbxR,vybes,0.634,0.195,105.051,0.0254,0.17,0.0,0.649,1,203141,-4.394,0.221,1,1
497,Kanye West,Use This Gospel,0oPOuDmmkVp3h6puekhs6P,vybes,0.45899999999999996,0.126,148.28,0.0422,0.614,0.0,0.611,0,213878,-3.926,0.177,0,2
498,Kanye West,Jesus Is Lord,7sBgFMWqDWQgrsNSpIBoe8,vybes,0.26,0.532,76.61,0.0305,0.828,4.03e-05,0.243,4,49293,-5.876,0.327,0,2
499,A Boogie Wit da Hoodie,Reply (feat. Lil Uzi Vert),364spZLB5bhNlnPrzvUB41,vybes,0.623,0.13,112.15,0.0808,0.0187,0.0,0.512,9,183589,-6.553,0.21899999999999997,0,1
500,T-Pain,I'm Sprung,0F7rEdewJ6cSLylOZZpDu7,vybes,0.32899999999999996,0.081,99.991,0.10800000000000001,0.08800000000000001,0.0,0.722,0,230713,-11.617,0.166,0,1
501,The Weeknd,Blinding Lights,0sf12qNH5qcw8qpgymFOqD,vybes,0.7959999999999999,0.0938,171.017,0.0629,0.00147,0.00020899999999999998,0.513,1,201573,-4.075,0.345,1,1
502,Yelawolf,You and Me,53QA7j4pHWAtbE3D0Glh7Q,vybes,0.44799999999999995,0.12300000000000001,140.97,0.0342,0.109,0.00105,0.598,1,242001,-8.525,0.0727,0,1
503,Yelawolf,Lightning,1DgJKiF6RJuUjpv0hxxpUN,vybes,0.735,0.0524,149.007,0.14,0.0423,4.15e-05,0.715,0,275565,-7.171,0.389,1,1
504,Yelawolf,Renegades,6mst7lHMCpsNeKC8dQQ3Uf,vybes,0.516,0.33899999999999997,142.064,0.0463,0.20199999999999999,7.67e-06,0.693,8,221008,-9.875,0.484,0,0
505,Yelawolf,So Long,44e71uPaKdOMnfXJlv7jxf,vybes,0.33399999999999996,0.138,146.845,0.0553,0.647,2.3e-06,0.759,11,235858,-11.538,0.107,1,2
506,Yelawolf,Country Rich,3oaq7K93bYW3kvYyYyuAGo,vybes,0.564,0.12300000000000001,160.033,0.0585,0.00967,4.5600000000000004e-05,0.698,1,233232,-9.074,0.6940000000000001,1,0
507,Yelawolf,Opie Taylor,4b6lQidsp8frtj7LgtuBH6,vybes,0.6859999999999999,0.0612,96.008,0.163,0.0035399999999999997,0.18100000000000002,0.7929999999999999,7,232862,-8.602,0.69,1,0
508,Yelawolf,Box Chevy 7,2yNlrEVVEnvTAWcsIKggUW,vybes,0.568,0.253,120.008,0.0387,0.0213,0.0203,0.8,9,244049,-5.812,0.159,0,1
509,The Weeknd,Heartless,57vxBYXtHMk6H1aD29V7PU,vybes,0.75,0.11699999999999999,169.954,0.111,0.00632,7.6e-05,0.531,10,200080,-5.831,0.198,0,1
510,JAY-Z,No Church In The Wild,3Osd3Yf8K73aj4ySn6LrvK,vybes,0.7509999999999999,0.16699999999999998,92.781,0.105,0.24600000000000002,0.0179,0.654,8,272507,-7.507999999999999,0.568,0,0
511,JAY-Z,New Day,3SIgBSv9D8Nm3CvP0o0Q9Z,vybes,0.645,0.142,91.005,0.0705,0.389,7.049999999999999e-05,0.561,10,272853,-6.809,0.359,0,2
512,JAY-Z,Who Gon Stop Me,3R1k8P1MrDdLSRhlTaaWAS,vybes,0.73,0.715,133.88,0.159,0.0408,0.000164,0.594,0,256707,-4.638,0.37799999999999995,0,1
513,JAY-Z,Made In America,4Mx5gDSGBHbrsgJR7r1QwJ,vybes,0.7290000000000001,0.22399999999999998,165.899,0.21899999999999997,0.043,5.88e-05,0.71,11,292067,-7.01,0.55,0,0
514,JAY-Z,Why I Love You,4lLmG1fatRUgnRz0Ol0WUi,vybes,0.805,0.26899999999999996,123.441,0.0419,0.0261,0.0,0.48100000000000004,5,201373,-4.132,0.373,1,1
515,JAY-Z,Illest Motherf**ker Alive,4HWQexsnWXsAKBJp52hU4G,vybes,0.6629999999999999,0.595,139.97899999999998,0.0837,0.171,1.64e-06,0.5529999999999999,11,503320,-6.412000000000001,0.299,1,1
516,JAY-Z,Lift Off,08T26i7SErk6jCDTW7uUFI,vybes,0.784,0.165,179.42700000000002,0.171,0.187,0.0017699999999999999,0.40299999999999997,2,266253,-7.584,0.275,0,1
517,JAY-Z,Primetime,5zes2uxTNuqNlO6toDTZN5,vybes,0.9229999999999999,0.31,84.99,0.21,0.166,9.64e-06,0.662,11,199240,-4.085,0.469,0,0
518,JAY-Z,Young Forever,35srNkJVToAzYiZzron1FY,vybes,0.69,0.21100000000000002,140.329,0.0693,0.41700000000000004,0.0,0.637,9,253907,-3.214,0.10300000000000001,0,1
519,lilspirit,Ugly,5wrFMeaUyjFU3v3BAqYl9j,vybes,0.43200000000000005,0.0643,106.946,0.0381,0.568,0.0,0.6859999999999999,6,181752,-9.814,0.429,0,2
520,lilspirit,Vroom Vroom!,4ZxZIX5FEn2fTFD20OHNQr,vybes,0.389,0.0984,145.047,0.0846,0.175,4.58e-06,0.8490000000000001,11,119112,-9.583,0.21600000000000003,1,1
521,Teyana Taylor,We Got Love,1gV9BVSqekZsvYoJVqwSY8,vybes,0.619,0.444,121.445,0.19699999999999998,0.0364,0.000147,0.742,7,195013,-8.693,0.516,1,0
522,blackbear,"thursday/froze over - ""interlude""",35ETyoPgbogH020GVnTQg5,vybes,0.45399999999999996,0.11800000000000001,120.935,0.0659,0.262,0.0,0.785,9,259966,-7.775,0.322,1,1
523,Tinashe,Save Room for Us,3TMZVleKFb75oUZpp86KPn,vybes,0.6709999999999999,0.313,112.055,0.0752,0.47700000000000004,3.78e-05,0.758,6,164718,-4.766,0.41600000000000004,0,2
524,Tinashe,Life's Too Short,63Zh4dXVMr6KzH9LGg2LAK,vybes,0.555,0.0878,77.477,0.0556,0.573,0.0,0.639,0,191045,-7.1,0.47600000000000003,1,2
525,Smokepurpp,Different Color Molly,6gO7SsL92jgKRP8lsDGxYo,vybes,0.33299999999999996,0.105,136.986,0.0864,0.0754,1.32e-05,0.912,1,185298,-7.146,0.10300000000000001,1,1
526,Tinashe,2 On,3jVtllWS5CFFWLQng8sKsr,vybes,0.595,0.111,101.01299999999999,0.107,0.15,0.0,0.742,9,227000,-7.51,0.431,1,1
527,Tinashe,Cold Sweat,4RSYgNxty83tnXcexSdgVA,vybes,0.408,0.332,130.259,0.06,0.133,0.00041799999999999997,0.72,3,311680,-7.669,0.289,0,1
528,DJ Khaled,Hip Hop,3xI2BX87nRys1ENw1Zl0El,vybes,0.8590000000000001,0.10800000000000001,77.057,0.33299999999999996,0.159,0.0,0.6459999999999999,11,263213,-4.934,0.628,1,0
529,Juice WRLD,Let Me Know (I Wonder Why Freestyle),3wwo0bJvDSorOpNfzEkfXx,vybes,0.537,0.418,125.02799999999999,0.0832,0.172,0.0,0.635,7,215381,-7.895,0.38299999999999995,0,1
530,Dr. Dre,Darkside/Gone,5ZEdSY99Mj5U4MIF97EKER,vybes,0.782,0.0997,80.487,0.31,0.0125,0.0,0.667,2,233907,-4.404,0.59,1,0
531,Dr. Dre,Talking To My Diary,7KZs2C1UGjrIfVXXuvtb20,vybes,0.9390000000000001,0.0666,83.684,0.0766,0.000363,7.24e-06,0.5329999999999999,7,263227,-1.883,0.341,1,1
532,BROCKHAMPTON,SUGAR,6U0FIYXCQ3TGrk4tFpLrEA,vybes,0.5379999999999999,0.19,122.973,0.0638,0.449,0.0,0.45299999999999996,1,204533,-8.212,0.516,1,2
533,BROCKHAMPTON,SWEET,2DgMxFMUQRPthW4ROhjen1,vybes,0.628,0.11599999999999999,92.10700000000001,0.223,0.5429999999999999,0.0,0.718,10,274274,-6.007000000000001,0.722,0,0
534,BROCKHAMPTON,ST. PERCY,3wE9jU1zReHLMHLgAsWIYX,vybes,0.635,0.068,82.087,0.31,0.36700000000000005,0.005679999999999999,0.611,2,210773,-7.016,0.7390000000000001,1,0
535,BROCKHAMPTON,NO HALO,694vvR5o19xHPhhJ5QdLN7,vybes,0.573,0.0695,165.192,0.0709,0.41,0.00016999999999999999,0.643,4,259747,-7.034,0.47,1,2
536,BROCKHAMPTON,GINGER,1Uo7reO6I2yQ1q36ZPuNf7,vybes,0.715,0.16399999999999998,130.08700000000002,0.0451,0.249,0.0369,0.748,2,234173,-5.1370000000000005,0.226,1,1
537,Taylor Swift,End Game,2x0WlnmfG39ZuDmstl9xfX,vybes,0.589,0.10800000000000001,159.07299999999998,0.0558,0.00845,0.0,0.649,2,244827,-6.237,0.151,1,1
538,Billie Eilish,you should see me in a crown,3XF5xLJHOQQRbWya6hBp7d,vybes,0.5329999999999999,0.139,150.455,0.18600000000000003,0.462,0.21899999999999997,0.6779999999999999,4,180953,-10.485,0.32299999999999995,1,2
539,Frank Ocean,Ivy,2ZWlPOoWh0626oTaHrnl2a,chillz,0.38799999999999996,0.248,116.36200000000001,0.0384,0.782,0.000309,0.5670000000000001,9,249191,-9.579,0.452,0,2
540,Frank Ocean,Pink + White,3xKsf9qdS1CyvXSMEid6g8,chillz,0.552,0.415,159.738,0.0991,0.67,4.57e-05,0.544,9,184516,-7.45,0.5539999999999999,1,2
541,Kid Cudi,Swim In The Light,5cjsgbZ8tZYD4f0LNpApnf,chillz,0.377,0.11,165.208,0.0428,0.61,0.371,0.35700000000000004,2,269227,-10.722999999999999,0.11599999999999999,1,2
542,Kid Cudi,Marijuana,2GtaNlidzvK3hY78kCdsHa,chillz,0.40299999999999997,0.272,140.97799999999998,0.0273,0.8290000000000001,0.823,0.672,8,260200,-9.809,0.54,0,2
543,Kid Cudi,Mr. Rager,393MDhe62s8hbH8ETrlxe5,chillz,0.726,0.14,102.00299999999999,0.0272,0.39,0.882,0.67,7,294227,-8.689,0.581,1,0
544,Kanye West,Wolves,432hUIl3ISDeytYW5XBQ5h,chillz,0.392,0.134,155.856,0.0925,0.21899999999999997,0.00173,0.395,1,301587,-8.033999999999999,0.10300000000000001,1,1
545,Kanye West,RoboCop,02LAK7qT1wya0klSeNO96f,chillz,0.447,0.405,133.776,0.102,0.157,0.00564,0.698,5,274360,-8.04,0.40700000000000003,0,1
546,Kanye West,Coldest Winter,2RRFTLIglxHgAYQzsSLI4Y,chillz,0.516,0.265,133.999,0.044000000000000004,0.171,3.21e-06,0.7609999999999999,0,164333,-10.229,0.562,1,0
547,Kanye West,Only One,0j35X8cTq543QDYLOyqB8W,chillz,0.243,0.111,102.087,0.0435,0.9390000000000001,0.0,0.732,0,280227,-6.023,0.106,1,2
548,Kendrick Lamar,Chapter Six,3s3ZBjw8kKX5HXymkRIDVy,chillz,0.537,0.185,67.9,0.0823,0.5329999999999999,0.0,0.51,4,161138,-11.297,0.67,0,2
549,A$AP Rocky,L$D,4S7YHmlWwfwArgd8LfSPud,chillz,0.252,0.0992,120.06,0.0647,0.193,0.138,0.598,2,238307,-15.085999999999999,0.0352,1,1
550,Kid Cudi,Balmain Jeans,5mv1po6d9khHzWHp0C2yBs,chillz,0.732,0.0754,159.998,0.0326,0.48100000000000004,0.00133,0.508,1,327320,-6.294,0.601,1,2
551,Kid Cudi,Too Bad I Have To Destroy You Now,6kpiwAM3vWN9UbGAQw2v8q,chillz,0.659,0.106,105.985,0.0464,0.0159,0.0197,0.607,7,377893,-9.126,0.102,0,1
552,6LACK,Pretty Little Fears (feat. J. Cole),4at3d5QWnlibMVN75ECDrp,chillz,0.45799999999999996,0.0852,192.09900000000002,0.36,0.696,0.000103,0.61,9,240342,-11.335999999999999,0.24600000000000002,1,2
553,6LACK,Seasons (feat. Khalid),1AROE0XcC4ySCxXF65mutZ,chillz,0.319,0.13699999999999998,141.96,0.294,0.6920000000000001,0.00958,0.6,0,250001,-10.272,0.507,1,2
554,6LACK,Worst Luck,2wc4wFgsQUDD79jItn4cHs,chillz,0.518,0.11599999999999999,177.86900000000003,0.16,0.856,0.000795,0.327,5,206133,-9.244,0.153,0,2
555,6LACK,One Way (feat. T-Pain) - Bonus,7HDpgbWMVzI8bEbdldw3cs,chillz,0.406,0.107,184.06099999999998,0.17600000000000002,0.73,3.59e-06,0.425,4,286957,-8.911,0.124,0,2
556,Metro Boomin,Only 1 (Interlude) (with Travis Scott),2kJAhu7mesSEkML8zviSNX,chillz,0.239,0.16899999999999998,78.251,0.0331,0.7440000000000001,0.0,0.317,1,80467,-12.036,0.391,0,2
557,Russ,Losin Control,4cxMGhkinTocPSVVKWIw0d,chillz,0.245,0.102,96.992,0.138,0.515,0.000154,0.759,6,237507,-6.545,0.209,1,2
558,6LACK,Sorry,2xRyZfWe9bnRfH1ZfhYO98,chillz,0.447,0.13,120.08200000000001,0.102,0.708,0.0018800000000000002,0.665,8,210177,-11.5,0.313,1,2
559,6LACK,Learn Ya,2V8OJ8i3WBh4Los9wG6OKQ,chillz,0.527,0.11199999999999999,81.57600000000001,0.331,0.509,0.00312,0.41600000000000004,0,215680,-8.692,0.20199999999999999,0,2
560,Kanye West,Street Lights,6j8gTlbhj9KJSeypNcNAS9,chillz,0.48700000000000004,0.20600000000000002,125.52799999999999,0.034,0.0287,0.0166,0.644,6,189907,-9.654,0.467,1,1
561,The Weeknd,High For This,0a3T2HEIV4jTjhzNkM6eRx,chillz,0.40299999999999997,0.0777,74.95,0.0755,0.7440000000000001,0.000667,0.465,11,247227,-8.895,0.0687,0,2
562,XXXTENTACION,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,chillz,0.251,0.106,139.999,0.259,0.782,0.00203,0.746,11,120027,-16.169,0.18,0,2
563,XXXTENTACION,Save Me,2UwbhMie1EAYuTZ0QXeMwl,chillz,0.204,0.0989,142.141,0.0369,0.307,0.0109,0.731,9,163202,-11.314,0.191,0,2
564,XXXTENTACION,"ALONE, PART 3",2oe6dDthgthqUkfL3czpEd,chillz,0.258,0.10300000000000001,127.08,0.0331,0.883,0.0145,0.61,0,109986,-12.758,0.16399999999999998,1,2
565,XXXTENTACION,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,chillz,0.525,0.10099999999999999,160.14700000000002,0.0441,0.653,0.9179999999999999,0.735,6,157777,-2.9389999999999996,0.369,0,2
566,6LACK,Unfair,18kybCq4cKsXjf3DugmMEl,chillz,0.301,0.114,119.266,0.0513,0.588,0.00118,0.507,5,288740,-10.472000000000001,0.0384,0,2
567,Eminem,Stronger Than I Was,6MtI49ggHHumUTONlvMQlq,chillz,0.602,0.14800000000000002,121.99799999999999,0.107,0.121,0.0,0.7809999999999999,1,336519,-5.426,0.324,1,1
568,Eminem,Hailie's Song,6Db8IlZ7YY1pfIjJllejyH,chillz,0.731,0.0839,80.98,0.156,0.0168,8.7e-05,0.787,7,320640,-3.295,0.511,1,0
569,The Weeknd,The Birds Pt. 2,6gfkhHmnoyzacIGNCItJLT,chillz,0.518,0.462,183.672,0.0489,0.745,3.3100000000000005e-05,0.29600000000000004,9,350640,-9.571,0.0755,0,2
570,Jhen Aiko,The Vapors,7mnJgJhtuBEMRNoERn1OOa,chillz,0.494,0.102,147.964,0.0606,0.0123,2.7000000000000002e-05,0.612,11,210773,-10.365,0.147,0,1
571,6LACK,Nonchalant,7c3K8ifIoaVZ2MSUuGo0Co,chillz,0.386,0.131,83.03200000000001,0.39899999999999997,0.374,0.00018899999999999999,0.565,11,183265,-12.383,0.0598,0,2
572,Yelawolf,Like I Love You,55CNjZNwJT6Upwmnolq5xn,chillz,0.479,0.0984,107.025,0.0413,0.129,0.349,0.82,9,224493,-9.185,0.0791,0,1
573,Yelawolf,Over Again,1VdQVsu0VE7EAkCciz81Ou,chillz,0.491,0.0646,167.921,0.34600000000000003,0.0116,0.000206,0.604,1,169067,-7.571000000000001,0.179,1,1
574,A$AP Rocky,Phoenix,77v9kYcrCZV615E0P9WMrD,chillz,0.515,0.0847,144.09,0.136,0.589,0.005220000000000001,0.645,9,233880,-11.274000000000001,0.52,0,2
575,Kid Cudi,Man On The Moon,78T9DulqSBWqkaxczcGBfk,chillz,0.659,0.359,90.991,0.066,0.638,2.71e-05,0.649,0,210893,-8.924,0.49700000000000005,1,2
576,Kid Cudi,Solo Dolo (Nightmare),2EHEQx2avP1fNBLJf5UGYy,chillz,0.449,0.136,79.12,0.028999999999999998,0.518,0.000463,0.768,7,266307,-7.569,0.614,0,2
577,Kid Cudi,All Along,5gNdqHSdG9eTbnvp8sZwUD,chillz,0.344,0.138,79.947,0.0254,0.799,0.675,0.605,0,202813,-9.638,0.435,1,2
578,Frank Ocean,Nights,7eqoqGkKwgOaWNNHx90uEZ,chillz,0.5479999999999999,0.113,89.815,0.11800000000000001,0.42,1.01e-06,0.466,5,307151,-9.362,0.423,0,2
579,Frank Ocean,Chanel,6Nle9hKrkL1wQpwNfEkxjh,chillz,0.503,0.11199999999999999,110.134,0.237,0.8740000000000001,0.0,0.7759999999999999,0,210285,-5.732,0.473,0,2
580,Frank Ocean,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,chillz,0.33899999999999997,0.0973,129.83,0.0532,0.409,0.0015300000000000001,0.721,0,200747,-11.195,0.2,1,2
581,Frank Ocean,Nikes,19YKaevk2bce4odJkP5L22,chillz,0.39399999999999996,0.10800000000000001,137.811,0.0864,0.695,0.000239,0.5429999999999999,8,314075,-9.637,0.11800000000000001,1,2
582,Frank Ocean,Solo,35xSkNIXi504fcEwz9USRB,chillz,0.287,0.161,124.027,0.0375,0.8490000000000001,2.82e-06,0.444,5,257380,-10.630999999999998,0.24600000000000002,0,2
583,Frank Ocean,Self Control,5GUYJTQap5F3RDQiCOJhrS,chillz,0.209,0.35600000000000004,80.069,0.0313,0.765,0.0,0.5720000000000001,8,249668,-10.413,0.446,1,2
584,Frank Ocean,White Ferrari,2LMkwUfqC6S6s6qDVlEuzV,chillz,0.0924,0.304,108.917,0.0366,0.784,0.0,0.444,0,248808,-15.605,0.21899999999999997,1,2
585,Frank Ocean,Futura Free,5k8LB57xOq8UUNVaKWSqrf,chillz,0.6779999999999999,0.503,83.434,0.508,0.769,9.37e-05,0.266,1,564166,-12.364,0.201,1,2
586,Frank Ocean,Sweet Life,6MEDfjHxnVNcYmHe3mM6L2,chillz,0.5579999999999999,0.0808,83.465,0.179,0.22699999999999998,0.0,0.479,11,262680,-6.074,0.8,1,0
587,Frank Ocean,Pyramids,4QhWbupniDd44EDtnh2bFJ,chillz,0.65,0.7909999999999999,107.98899999999999,0.0466,0.0118,7.62e-05,0.4,5,592920,-6.104,0.15,0,1
588,Frank Ocean,Lost,3GZD6HmiNUhxXYf8Gch723,chillz,0.603,0.16699999999999998,123.061,0.226,0.0272,0.000503,0.9129999999999999,8,234093,-4.8919999999999995,0.49700000000000005,1,0
589,Frank Ocean,Bad Religion,2pMPWE7PJH1PizfgGRMnR9,chillz,0.36700000000000005,0.0736,83.331,0.0335,0.738,1.43e-06,0.359,9,175453,-7.684,0.10400000000000001,1,2
590,Frank Ocean,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,chillz,0.233,0.106,176.56900000000002,0.0587,0.951,0.000322,0.392,11,268813,-11.012,0.494,0,2
591,Frank Ocean,Forrest Gump,4YZbVct8l9MnAVIROnLQdx,chillz,0.41700000000000004,0.375,95.00299999999999,0.0329,0.0888,0.000648,0.701,6,194840,-7.818,0.18600000000000003,0,1
592,Frank Ocean,Moon River,41cpvQ2GyGb2BRdIRSsTqK,chillz,0.11599999999999999,0.1,77.34899999999999,0.0329,0.877,0.0009199999999999999,0.24,0,188324,-13.216,0.0937,1,2
593,Russ,"Psycho, Pt. 2",26OhjtaTamFocE08t83ml6,chillz,0.5479999999999999,0.1,82.944,0.235,0.775,5.57e-06,0.7659999999999999,10,161985,-4.29,0.424,1,2
594,PARTYNEXTDOOR,Come and See Me (feat. Drake),1wZqJM5FGDEl3FjHDxDyQd,chillz,0.34700000000000003,0.087,84.98700000000001,0.0636,0.0511,2.43e-06,0.7170000000000001,11,235477,-10.265,0.0589,0,1
595,XXXTENTACION,what are you so afraid of,57nOpVSc3j9o03Cr928ZM4,chillz,0.312,0.0857,103.369,0.0301,0.774,0.469,0.639,0,150769,-9.902000000000001,0.34700000000000003,1,2
596,Tyla Yaweh,They Ain't You,3tfxO1TvXXQ7HymM15lGt1,chillz,0.606,0.11699999999999999,86.712,0.0778,0.82,0.0,0.445,4,167996,-6.279,0.375,1,2
597,Frank Ocean,DHL,2INhKpUdzh7v0j041gZNsz,chillz,0.45799999999999996,0.128,122.98100000000001,0.16699999999999998,0.5820000000000001,0.17300000000000001,0.8190000000000001,4,268893,-10.222999999999999,0.23199999999999998,0,2
598,XXXTENTACION,before I close my eyes,16x9bQHw8TBNaGDyULvwad,chillz,0.14300000000000002,0.111,75.52199999999999,0.0388,0.976,1.89e-05,0.35600000000000004,9,99658,-15.148,0.33399999999999996,1,2
599,Billie Eilish,Six Feet Under,2VlLbhGLVJgdOW7kKdWWFc,chillz,0.307,0.0792,67.513,0.0428,0.807,0.00035499999999999996,0.5760000000000001,11,189613,-12.732000000000001,0.157,0,2
600,Billie Eilish,ocean eyes,2uIX8YMNjGMD7441kqyyNU,chillz,0.37,0.0841,144.828,0.0361,0.8190000000000001,0.0577,0.475,4,200560,-7.725,0.157,0,2
601,Billie Eilish,Ocean Eyes - Astronomyy Remix,6NOq79ynBpBi6BSJMdgReN,chillz,0.48100000000000004,0.0939,144.941,0.0353,0.629,0.0126,0.594,4,296267,-8.525,0.0671,0,2
602,Billie Eilish,bellyache,51NFxnQvaosfDDutk0tams,chillz,0.573,0.48200000000000004,99.939,0.106,0.46,0.0734,0.695,4,179172,-8.597000000000001,0.408,0,2
603,Billie Eilish,Bored,04sN26COy28wTXYj3dMoiZ,chillz,0.318,0.0795,119.959,0.0478,0.8959999999999999,0.0023899999999999998,0.614,7,180933,-12.695,0.11199999999999999,1,2
604,Billie Eilish,&burn (with Vince Staples),7uX3gufAoBVqKVoD3dBLLD,chillz,0.379,0.0969,82.531,0.331,0.213,0.00175,0.7759999999999999,9,179016,-9.351,0.34600000000000003,0,1
605,Billie Eilish,idontwannabeyouanymore,41zXlQxzTi6cGAjpOXyLYH,chillz,0.41200000000000003,0.11599999999999999,170.16299999999998,0.0402,0.737,0.0,0.483,7,203569,-8.461,0.247,1,2
606,Billie Eilish,my boy,1RGasjWLZ4qMN7wbtkLa3u,chillz,0.39399999999999996,0.11699999999999999,89.936,0.207,0.47200000000000003,0.00019099999999999998,0.6920000000000001,11,170852,-8.745,0.324,0,2
